word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_11,word_12,word_13,word_14,word_15,Label
0,0,0,0,0,0,0,0,1325,1,1,1,1,50,331,0
0,0,0,0,0,0,0,0,0,0,1,254,1,1,551,0
0,0,450,371,259,579,35,209,403,200,1,838,1,371,1,1
0,0,0,0,0,0,132,1485,766,316,241,1,944,7,2,0
0,0,0,0,0,0,0,9,1334,56,1,406,717,4,2,0
0,0,0,0,0,0,735,1196,895,1,989,1053,1,927,192,1
0,0,0,1,103,142,360,748,394,492,25,1,1,1,13,0
0,0,0,0,0,0,0,0,0,8,1,381,1,4,2,0
0,0,0,0,0,0,0,6,1,624,3,316,40,1,5,0
0,0,0,0,0,325,145,85,1,48,284,1,15,274,713,1
0,0,0,0,0,0,0,0,1,1,1076,1,1,954,98,1
0,0,0,0,0,0,0,0,0,0,1,408,1,1,1114,1
0,0,0,0,0,0,0,0,0,0,449,193,385,829,45,1
0,0,0,0,0,668,629,146,1,287,1,224,1,15,311,1
0,1,539,1,1,1,22,1300,1,446,1,1,1411,242,2,0
0,0,0,0,0,0,0,0,0,1,1,1,1,255,1,1
0,0,0,0,0,0,0,0,160,175,260,1,1,7,2,0
0,0,0,202,610,193,385,641,71,984,1291,90,1292,1293,98,1
0,0,0,0,0,0,9,1,215,1,3,27,1457,4,2,0
0,0,0,1007,1,1,512,1,1,549,692,1004,1,116,1028,1
0,0,0,0,0,668,629,146,1,287,1,224,1,15,311,1
0,0,0,0,0,0,0,1,1,1,234,1387,1,1,2,0
0,0,0,0,0,0,0,0,1,676,1,1,1,1,2,0
0,0,0,0,1,199,113,144,945,1,148,463,341,81,2,0
0,0,0,0,0,0,0,0,246,1371,428,1465,583,210,2,0
0,0,0,0,0,0,0,0,8,765,1,162,711,4,2,0
0,0,0,0,0,0,0,8,301,1,1,1,1,4,2,0
0,0,0,0,0,0,0,0,0,638,235,1099,1,1,1,1
0,0,0,0,41,1,1,62,28,689,1,1,24,38,271,1
0,0,0,0,0,0,0,299,1,1,855,548,1443,176,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1
0,0,0,0,0,0,0,0,0,0,0,505,1485,1,1146,1
0,0,0,0,0,0,0,0,0,10,1,1432,216,1,5,0
0,0,0,0,0,0,0,0,0,1,227,1,793,920,1,0
0,0,0,0,0,0,23,715,987,12,3,1,1,197,320,0
0,0,0,0,0,0,0,1,1074,890,63,1,1,1424,64,1
0,0,0,0,0,0,0,0,0,1,1,1,1485,1,1,1
0,0,0,0,0,1,1,1,901,278,1,1316,1176,1,2,0
0,0,0,0,0,0,0,1,302,1223,558,1224,32,38,271,1
0,0,0,0,0,0,1,1,206,43,3,1,1,1,1,1
0,0,0,0,1,1,1,1,87,1,1,1,36,1,2,0
0,0,0,0,0,0,0,0,1,1,1,1,1,408,15,0
0,0,0,0,837,1,348,1,1,18,1,475,14,7,2,0
0,0,0,0,0,0,0,0,0,26,1,132,179,470,1,0
0,0,0,0,0,0,1450,661,373,974,767,1491,24,1,173,0
1,425,1,1,1,1,1,628,417,1,1,1,1,858,1,1
0,0,0,0,0,0,0,398,1,121,1,101,968,244,1114,1
0,0,0,0,0,0,1,304,789,153,114,20,19,549,16,0
0,0,0,0,0,0,0,0,0,67,1,1142,1,1,1,0
0,0,0,0,0,0,0,289,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,26,1,1,1,18,105,14,0
0,0,0,0,0,0,1290,1,1,416,31,22,1,1,1,1
0,0,0,0,0,236,738,1,1,195,1,1,1,147,646,1
0,0,0,0,0,0,0,0,228,240,374,1,100,955,1,0
0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0
0,0,0,0,0,972,1,998,1,1,87,1,1,1,2,0
0,0,0,0,0,9,1,27,1,782,690,1,1,4,2,1
0,0,0,0,0,0,0,1,1,119,1,1,11,7,2,1
0,0,0,0,0,0,0,0,221,730,1,1,1,1,1,1
0,0,0,0,8,819,1,1,18,14,3,517,7,2,16,0
0,0,0,0,0,0,118,1312,1,1286,100,1,1250,1,2,0
0,0,0,0,0,0,0,0,0,1,1,1,590,462,1,1
0,0,0,0,979,1,263,1061,1,1,52,23,89,205,2,0
0,0,0,1,1,1032,1,90,3,1,403,1,88,361,372,1
0,0,0,0,0,0,0,0,1,1,1040,1,12,25,586,1
0,0,0,0,0,306,1,244,1150,526,66,489,222,379,311,1
0,0,0,0,0,6,1,3,1,1,1,1,828,1,5,0
0,0,0,0,0,0,0,0,405,1,337,337,650,1,62,1
0,0,0,0,0,0,0,0,514,1,1,475,14,7,2,0
0,0,0,0,0,0,0,1,1,1,1,1,975,1121,1,1
0,0,0,0,0,0,0,0,198,1,658,272,511,1,1,1
0,0,0,0,0,1,1,47,1,1,27,1,1,1,2,0
0,0,0,0,0,0,0,0,6,1,541,174,479,1,126,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1345,1,1
0,0,0,0,10,62,53,1,684,74,1,348,63,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,992,1,1,1
0,0,0,0,0,0,0,0,159,1,1,1,1,4,2,0
432,381,1430,1,93,468,44,1,1,1085,1,1,1,1,43,1
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,17,1,1,618,1,1
0,0,0,0,0,0,0,8,1,1,1,284,1,4,2,0
0,0,0,1394,516,31,263,140,1,106,1,1,1,41,133,1
0,0,0,0,0,312,431,1337,292,1328,1,1,1,1,1,1
0,0,0,0,0,0,51,39,1,40,55,1,1,1,98,1
0,0,0,0,0,0,0,0,0,632,519,327,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1,1,518,2,0
0,0,0,0,0,0,1,1,40,1,1,1,539,1,1,1
1,1,62,1069,372,154,1,25,1,607,188,592,3,147,123,1
0,0,0,0,0,0,0,0,0,41,1,1,1,1183,1,1
0,0,0,0,0,0,0,0,160,26,1,1,1,4,2,0
0,0,0,0,0,0,1,1,785,165,112,614,99,1,1,1
0,0,0,0,0,0,0,3,1,1,225,769,1,1,1,0
0,0,0,0,0,0,0,0,0,714,1336,1,1,1,1,0
0,0,0,0,0,0,0,0,716,486,31,22,40,433,1,1
0,1,1,1,1,1,1,1,1243,54,1,14,7,2,16,0
0,0,0,0,0,0,227,1,1,24,350,1,1,1,2,0
0,0,0,0,0,1,255,591,635,85,1,1,155,1,2,0
0,0,0,0,0,0,0,0,1,227,74,1,209,1,1191,1
0,0,0,0,0,0,0,0,0,8,1,59,1,4,2,0
0,0,0,0,0,0,0,0,1,1,560,1,1,1,192,1
0,0,0,0,0,0,0,0,0,0,0,0,108,1,1,1
0,640,188,1,1,1,82,328,493,1416,661,40,1368,152,30,1
0,0,0,0,0,0,0,0,0,6,1,1,3,1386,5,0
0,0,0,0,0,0,0,21,1068,148,211,651,367,187,553,1
0,0,0,0,0,381,300,68,31,898,363,1,1,1,1,1
0,0,0,0,0,0,8,332,870,1,1,574,1047,4,2,0
0,0,0,0,1,374,894,93,248,810,1,12,894,1,633,1
0,0,0,0,0,105,1,1,390,991,297,590,1,1,13,0
0,0,0,0,0,0,0,0,0,983,1,1,219,1,527,1
0,0,0,0,0,1,1,1,1,344,1,1,155,1,2,1
0,0,0,0,0,0,0,0,0,105,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,1,136,1,710,11,0
0,0,0,0,0,0,0,0,9,1,895,1,1,4,2,0
0,0,0,442,1,1,1,55,731,1268,773,1,1,4,2,0
0,0,0,0,0,8,1,286,1,282,1,933,410,4,2,0
0,0,0,0,0,0,0,0,0,1,1,1,1,897,2,0
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,0,0,1,1,113,1,213,316,1,22,1,1169,1,2,0
0,0,0,0,303,193,1,1,561,62,190,524,1,190,1,1
0,0,0,0,0,0,0,1,243,1409,735,3,337,1,1,1
0,0,0,0,0,0,0,0,1,1,12,1,98,46,2,0
0,0,0,0,0,1,1,1269,1,49,1,814,3,217,249,0
0,0,0,0,555,1,1,1,1289,382,4,20,19,6,14,0
0,0,0,0,0,1,1,1,1,23,1,1,50,4,2,0
0,0,0,0,0,0,0,0,1,1,13,1,1,1,133,1
0,0,0,0,0,0,0,0,0,599,1,1,1,1,1,1
0,0,0,0,0,0,0,17,1,1,1,1,1,1,1,1
0,0,0,1287,327,907,1,1,1,338,317,319,1,155,30,1
0,0,0,0,0,0,0,0,1,1,84,1,1,1168,2,0
0,0,0,0,495,240,1,1,1,1443,1,88,171,115,276,1
0,0,0,0,0,0,0,0,1,1,23,537,1065,1,2,0
0,0,0,0,0,0,0,1,1,1,1,13,1,2,16,0
0,0,0,0,0,0,0,0,0,0,0,0,303,1,664,1
0,1,1,1430,1,1,1,1,154,1,1,177,1,997,1,1
0,0,0,1,72,880,405,339,1,108,1,842,1,1,2,0
0,0,0,0,0,0,637,1,1,122,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1,649,59,1
0,0,0,0,0,0,0,10,110,1037,1,3,796,1,5,0
0,0,0,0,0,0,0,0,0,6,1,1,1,1,5,0
0,0,0,0,0,0,0,845,1,1,1,815,1084,1,993,0
0,0,0,0,0,0,0,0,1335,1,679,1,1,35,358,0
0,0,0,0,0,0,0,0,0,0,0,10,1,1,5,0
0,0,0,0,0,0,505,1485,1,1,1,954,154,1,1,1
0,0,0,0,0,151,1,1,59,1,1,409,1104,1,2,0
0,0,0,0,0,0,0,0,0,0,0,6,1332,1,5,0
0,0,0,0,0,0,0,0,1,1,61,1,257,1,869,1
0,0,0,0,0,0,0,1,1,1,26,1,7,2,16,0
0,0,0,0,0,0,0,0,0,9,1,12,1,4,2,0
0,0,0,0,256,1080,1,1,1,1,66,1,1040,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1470,1,1,1,1
0,0,0,0,0,21,412,849,1077,513,87,437,437,850,133,1
0,0,0,0,0,1264,27,1,843,442,1,1,13,7,2,0
0,0,0,0,0,0,1,1,1,27,611,1,1,91,2,0
0,0,0,0,0,0,1,92,1,1,19,1,109,1,1,0
0,0,0,0,0,0,0,0,898,1,1,17,3,1,1,1
0,0,0,0,0,0,0,0,177,816,1,1,1,1,1,1
0,0,0,0,0,0,8,75,339,163,1,970,1,4,2,0
0,0,0,0,0,1,1,1,1,287,1,471,1,1,358,1
0,0,0,0,0,0,0,0,0,0,221,1,1,1,2,0
0,0,0,0,0,0,0,1,1,1,1,1,1,170,98,0
0,0,0,0,0,750,1,1,1,1,32,1,1,114,2,0
0,0,0,0,0,0,0,0,83,1,1268,970,74,562,5,0
0,0,0,0,0,0,0,6,309,1,665,1,1,1,5,0
0,0,0,0,0,0,0,61,1,1,313,1,362,7,2,0
0,0,0,0,0,0,0,0,124,1,1,321,842,1191,300,1
0,0,0,0,0,0,0,8,1,1,606,14,1,4,2,0
0,0,0,0,0,0,0,791,1,1,1,422,1,1,2,0
0,0,0,0,0,1,1,37,3,851,1,1112,1187,114,2,0
0,0,0,0,0,0,0,1,1,289,185,782,182,2,16,0
0,0,0,0,0,0,0,1,1,103,111,6,1,1,5,0
685,52,205,857,1189,823,824,657,140,22,900,1301,1190,988,1302,1
0,0,8,647,101,1,1,1,1,1,1,1,4,2,16,0
0,0,0,0,0,0,0,0,0,17,1,1,3,584,1,1
0,312,431,1337,145,1,1,1,1,324,326,726,973,33,1008,1
0,0,0,0,1,13,1,1,1,1,1,1044,96,939,1254,1
0,0,0,0,0,0,1,735,1,1249,18,8,14,7,2,0
0,0,0,0,0,0,0,0,0,312,226,1,1,1,1,1
0,0,0,0,0,0,9,1,1,509,47,947,1,4,2,0
0,0,0,0,0,0,1,1,1,1,23,117,89,348,1,0
0,0,0,0,0,0,0,0,1,1,1,472,443,81,2,0
0,0,0,0,0,0,0,0,0,694,1,1,1,1294,1,1
0,0,0,0,0,0,1,548,1,1,1,655,1,1,2,0
0,0,0,0,0,0,9,75,870,1,1,1,1,7,2,0
0,0,0,0,0,0,0,0,0,6,1,1,582,1,5,0
0,0,0,0,0,0,0,0,1,1,21,1,1,1,1,0
0,0,0,0,0,0,9,27,1,1,569,1,1128,4,2,0
0,0,0,0,0,0,1,1,1,1,1121,1,13,7,2,0
0,0,0,0,0,0,0,0,1,1,1222,62,1,156,427,1
1,88,704,223,122,1,692,1,1,733,543,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,69,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,0,0,0,107,1,273,241,1,417,1,41,1,1,1
0,0,875,542,522,142,573,77,602,21,161,297,220,149,30,1
0,0,0,0,0,0,0,0,749,334,293,1,139,62,125,1
0,0,0,0,0,0,44,718,319,1,1,532,366,1,1,1
0,0,0,0,0,0,0,104,1,624,213,1,1,1,436,1
0,0,0,0,0,1,1,899,1,506,1,1,20,19,1,0
0,0,0,0,0,0,9,175,288,706,1,3,1,4,2,0
0,0,0,1,1,1488,168,1057,891,300,213,3,1,892,779,1
0,0,0,0,0,0,0,47,25,329,539,3,1202,129,1,1
0,0,0,0,0,394,492,1,93,951,258,591,1,1,1004,1
0,0,0,0,0,0,0,1,1,226,1,1,1,1,1,1
0,0,0,0,0,321,1,1,1,559,1,1,36,1,90,0
0,0,0,0,0,0,0,0,1155,822,1,53,1,1,1,1
0,0,0,0,0,0,0,0,943,400,1,944,35,1478,1,1
0,0,0,0,92,1,598,1,92,1,1,1,1,6,914,0
0,0,0,0,0,1,1,346,1,574,1,24,1,95,45,1
0,0,0,0,0,0,0,0,0,0,53,1,1,1319,1,1
0,0,0,0,0,1,1,1,598,1,440,384,1,1,1126,1
0,0,0,0,0,0,0,0,1,1154,856,1,1,1,1,1
0,0,0,0,0,0,0,0,283,151,69,440,1,662,804,1
286,202,349,151,428,1,1,22,1,289,1,1,101,122,249,0
0,0,0,0,0,17,909,80,1,257,879,1401,386,131,229,1
0,0,0,1129,1438,422,903,1,332,1,1,3,1,1,1,1
0,0,0,0,0,0,0,0,0,61,609,1,1,12,1,1
0,0,0,0,0,1,1,1125,1,1,1,1,1,7,2,0
0,0,0,0,0,0,0,273,481,604,1,12,948,544,258,1
0,0,0,0,0,0,0,0,0,0,0,0,706,1271,586,1
0,0,0,0,0,0,1,1,1,1,1,104,1,1,2,0
0,0,0,0,0,0,1,44,718,1,1,1,366,48,64,1
0,0,0,0,0,912,879,31,1,13,1,7,1,1,173,1
0,0,0,0,0,0,0,0,1,1,1,1,784,1,1,1
0,0,0,0,0,0,0,0,1,1,1222,62,1,156,427,1
0,0,0,0,159,1,1025,1,1,1,89,574,401,4,2,1
0,0,0,0,0,6,1,1,26,1,13,1,777,410,5,0
0,0,0,0,0,232,397,1,1,1,1,1,797,4,2,0
0,0,0,0,0,1,1,254,1,3,1,1,36,1,2,0
0,0,0,0,0,0,0,0,10,706,1271,175,260,1,5,0
0,0,0,0,0,0,0,1122,1,1,1,1,15,29,57,1
0,0,0,0,233,426,868,1115,925,1116,1117,3,353,49,1118,1
0,0,0,0,0,0,0,0,0,0,118,76,84,1,481,1
0,0,0,0,0,0,0,0,0,9,186,1,1,4,2,0
0,0,0,0,0,9,1,1,1,1,3,1,1,4,2,1
0,0,0,0,119,1056,1,1,44,72,222,1,1,456,1,1
0,0,0,0,0,10,1,1,1,1,3,1,1,1,169,0
0,0,0,0,0,0,0,0,6,1,13,1,1,484,5,0
0,0,0,0,0,0,0,0,1,1,1,18,6,451,126,0
0,0,0,0,0,0,0,1,1,13,7,20,19,822,748,0
1,1173,259,37,338,1481,55,28,1,15,800,1042,1,48,64,1
0,0,0,0,0,0,0,0,96,1061,1,1,1251,1,1,0
0,0,0,0,0,0,1161,1,1,1,1,12,1,821,2,0
0,0,0,0,0,0,0,200,1,1,134,1,1,323,54,1
0,0,0,0,0,0,0,0,1,1180,678,1,1,131,229,1
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,976,1
0,0,0,0,0,158,1,1,265,1,1,1,1,264,43,1
0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0
0,0,0,0,200,84,1178,158,1,1,1,1,3,102,1,1
0,0,0,0,0,1,71,1,1,1,128,202,94,50,1,1
0,0,0,0,0,1,71,1,1,1,128,202,94,50,1,1
0,0,0,0,0,0,0,9,595,793,3,322,496,4,2,0
0,0,0,0,0,0,0,0,1,1,322,558,1224,1,664,1
0,0,0,0,0,272,1,1229,1039,814,1119,420,1,1071,1,0
0,0,0,0,0,0,0,0,479,1,18,6,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,1283,585,1,1,1
0,0,0,0,0,0,0,0,0,6,504,1,478,359,5,0
0,0,0,6,405,404,1,22,267,1,1,264,46,483,5,0
0,0,0,0,0,0,0,0,1,1,1,436,1,1,165,1
0,0,0,0,0,0,0,0,0,9,1,1,41,210,2,0
0,0,0,0,0,0,1,1,1,1,1380,692,50,114,2,0
0,0,0,0,0,0,12,1,1,132,1,1,1452,238,137,0
0,0,0,0,0,0,1346,1,27,1,1,814,39,1,123,0
0,0,0,0,0,0,0,0,141,178,1,4,20,19,10,0
0,0,0,0,0,0,0,0,1,1,1,1363,11,7,2,1
0,0,0,0,0,1,1,1,1,287,1,471,1,1,358,1
0,0,0,44,47,1,1,1,1362,1,375,162,50,1,2,0
0,0,0,0,770,1,84,1,27,1457,1,1,1,802,2,0
0,0,0,0,0,0,0,0,0,9,1,1,1,4,2,0
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,681,1
1156,1157,1382,1,3,1,1,1,1,1,98,223,570,1,1,1
0,0,0,0,0,0,0,0,312,1,1,1,1,91,2,0
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,9,1,138,305,1,1,4,2,0
0,0,0,0,0,0,0,0,0,0,1,1,29,660,2,0
0,0,0,0,0,158,21,1,151,1,228,1,373,1,1,1
0,0,0,0,0,0,0,8,832,1,1,238,1,7,2,0
0,0,0,0,0,0,0,0,0,1045,1,1,32,244,1046,1
0,0,0,0,0,0,0,6,1,601,63,302,1,837,5,0
0,0,0,0,0,0,0,0,0,0,0,1,798,34,1,1
0,0,0,0,1,287,878,1,1,1,797,1177,1,1,1,1
0,0,0,0,0,0,0,0,0,0,8,1,1,4,2,0
0,0,0,0,0,1215,1,1,1,1,1,22,500,7,2,0
0,0,0,0,0,0,0,9,1,1,304,941,484,4,2,0
0,0,0,0,0,0,0,8,58,14,1,1,1,4,2,0
0,0,0,0,0,0,0,668,1,1,138,1,1,456,1,1
0,0,0,0,0,8,1,1,22,1,1,1,1,4,2,0
120,1,1426,712,1,1,1,158,489,1,109,3,1,33,1,1
0,0,0,0,0,0,0,0,0,0,1,1136,1,117,1,0
0,0,0,41,314,166,65,82,908,854,1,1,635,48,64,1
0,0,0,0,0,0,0,0,0,10,1,888,19,484,169,0
0,0,0,0,0,0,0,0,6,308,723,3,1,1,5,0
0,0,0,1,256,1,291,640,1109,505,1,1,1,1055,1,1
0,0,0,0,0,0,0,0,0,0,181,1,1,167,11,0
0,0,0,0,0,0,0,62,564,205,1,1,439,274,1,1
0,0,0,0,0,0,0,0,0,0,808,1,1,348,342,1
0,0,0,0,0,0,118,76,650,425,1,1,236,1,1220,0
0,0,0,0,0,1,1,1,316,1,1,1,1,81,2,0
0,0,0,0,0,233,426,499,183,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,0,312,1,200,1,143,1,38,1
0,0,0,0,0,0,0,0,0,0,252,35,874,1,804,1
0,0,0,0,0,0,0,1,1,1,508,1397,1,1,307,1
0,0,0,0,0,0,0,848,1,1,981,946,1405,1,212,1
0,0,0,0,0,0,8,1,895,1,1,1,494,4,2,0
0,0,0,0,0,0,0,0,638,1,1,12,3,1,1,1
0,0,0,654,84,1,1,42,38,1,76,1,1,1,251,1
0,0,0,0,0,0,0,0,0,0,1,59,1,1,1,1
0,0,0,0,0,0,0,221,550,1,1,1,814,101,154,0
0,0,0,0,1,847,1,1282,1,1,1,611,1,1,342,1
0,0,0,0,0,0,1,16,1,1,118,76,1,278,191,1
0,0,0,0,0,0,0,0,84,163,53,1,58,1,1241,1
0,0,0,0,0,21,474,290,589,1,911,1,605,103,1,1
0,0,0,0,0,0,1,1,1,1,1,1,1284,910,43,0
0,0,0,0,0,1,1,1,403,78,88,424,1,7,2,0
0,0,0,0,0,1,1,1,1143,1,32,335,20,19,1,0
0,0,0,0,0,0,0,609,1,1,1,1,1,147,154,0
0,0,0,0,0,0,0,0,707,1,1,1,1,1,2,0
0,0,0,0,0,0,0,10,1,1,1,1,1,1,5,0
0,0,0,0,0,151,501,1,528,31,106,276,194,532,133,1
0,0,0,0,0,0,0,6,178,1,1,642,22,1,169,0
0,0,0,0,0,0,0,0,0,56,558,349,279,1,1,1
0,0,0,0,0,0,550,480,3,1,1,493,245,1,1,1
0,0,0,1,477,1,619,304,56,621,421,455,35,1478,1,1
0,0,0,0,0,0,83,1,1,1,1,3,1,1,5,0
0,0,0,0,0,668,629,146,1,287,1,224,1,15,311,1
0,0,0,0,0,0,0,0,1305,1,1,1,1131,438,30,1
0,0,0,0,0,0,8,47,25,369,1,264,410,4,2,0
0,0,0,0,0,0,950,1374,143,728,1384,1062,1,62,125,1
398,1,1319,56,806,1326,1,1,1,1,281,140,1327,122,295,1
0,0,0,0,0,0,0,0,0,0,1,1,18,6,11,0
0,0,0,0,6,451,1,1,1,281,1,1092,63,1,5,0
0,0,0,0,0,0,0,0,0,10,1,1,1,1,5,0
0,0,0,0,0,0,1,1,486,31,22,1,1,1,1,1
0,0,0,0,0,9,73,1,1,1,1,1,1,4,2,0
0,0,0,0,0,0,741,903,630,444,776,219,741,1162,1438,1
0,0,0,0,0,0,0,0,0,0,1,1,575,1,249,0
0,0,0,0,668,1,1147,1,1,63,569,1,794,368,133,1
0,0,0,0,0,0,9,515,96,174,1,225,410,4,2,0
0,0,0,0,0,756,1,211,1,1,53,909,1181,443,1,1
0,0,0,0,0,0,0,0,0,1,62,28,689,1,1,1
0,0,0,1407,1,1045,312,431,1,189,1,1,98,1,33,1
0,0,0,0,0,0,0,0,0,0,12,448,1,1,1,1
0,0,0,0,0,0,0,0,0,1,119,162,1,1,1004,1
0,0,0,0,0,0,0,245,1,163,17,470,1,24,137,0
0,0,0,0,1,195,3,904,1,247,1,1419,1,1,2,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,245,844,1,1,1,1,1072,43,0
0,0,0,0,0,0,0,0,0,1,798,1,1,407,234,1
0,0,0,0,0,0,1,255,591,1,1,155,1,93,298,0
0,0,0,0,0,0,1,1,1224,192,21,1,1,49,1,1
0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1
0,0,0,0,0,0,0,0,0,0,1,1,18,435,11,0
0,0,0,0,0,0,0,130,127,1,1,134,1,1,2,0
0,0,0,1,352,1,441,1,1,1,1,1,53,1,1,1
0,0,0,1,1,1,1,370,534,1,582,1,1,1,994,1
0,0,0,0,0,158,1,1,265,1,1,1,1,264,43,1
0,0,0,0,0,0,0,881,1,1,1,1,1,1,1336,1
0,0,0,0,0,0,0,433,1,750,1,1,1,174,1,1
0,0,0,0,0,0,0,495,629,1024,196,323,3,1,1,1
0,0,0,0,0,0,0,0,1,54,1,1,32,1,1,1
0,0,0,0,0,0,17,1,1,282,1,1,38,1,664,1
0,0,0,0,0,0,0,0,41,1234,266,1141,503,131,229,1
1,1,611,148,1150,1,1,20,30,1,1,415,1,1,1,1
0,0,0,0,0,0,8,1,1,1,1,136,1,4,2,0
0,0,0,0,272,1,1119,61,1229,1,1,3,1071,839,2,0
0,0,514,617,555,1,835,320,1,1,588,1,580,563,154,1
0,0,0,0,0,0,0,0,9,1,1,1,13,7,2,0
120,1,1426,712,1,1,1,158,489,1,109,3,1,33,1,1
0,0,0,394,492,584,1,1,689,1,1,1,104,1,1,1
0,0,0,0,0,0,0,0,0,1,1329,452,1304,1,1,1
0,0,0,0,0,0,0,1,1,422,1,42,155,275,2,0
0,0,0,0,0,10,141,340,1,626,1,1,144,554,5,0
0,0,0,0,0,0,0,1,145,498,1,1,1,1,471,1
0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0
0,0,0,0,0,0,0,6,1,1,1,1,1,1,5,0
0,0,0,0,0,0,391,1,165,170,40,71,1368,38,453,1
0,0,0,0,1335,1,1,1,1,406,1,1,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,8,179,1,7,2,0
0,0,0,0,0,0,0,0,176,1,12,272,1,40,1,1
66,72,25,97,69,1268,1,1,1,1,1,1,1,348,342,1
0,0,0,0,0,0,0,0,9,1,1,1,1,4,2,0
0,0,0,0,0,0,0,0,0,8,1,1009,1,4,2,0
0,0,0,0,0,0,1300,1,104,1,446,1,1,182,2,0
0,120,1,481,730,82,328,1,815,1084,1145,1,1,623,1,1
0,0,0,0,0,0,0,6,1,1,1,289,185,1,5,0
0,0,0,0,0,0,0,0,0,1,1,1316,50,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1336,1
0,0,0,0,0,0,0,0,0,1161,1,1,217,81,2,0
0,0,0,1,1,485,72,1,1,61,12,1,1,1,251,1
0,672,1303,383,29,557,1361,1036,1,358,1,1289,1,1,1,1
0,0,0,0,0,1247,1140,1,125,1,1,1489,1,180,1,1
0,0,0,0,0,0,0,8,178,1,74,336,1,4,2,0
0,0,0,0,0,0,0,0,1,1,1,1,1,22,1406,1
0,0,0,0,0,0,0,0,0,0,10,1,564,1,5,1
0,0,0,0,0,0,0,0,6,3,1,1,659,1,5,0
0,0,0,0,0,0,0,0,8,1,1,603,663,7,2,0
0,0,0,0,0,0,0,1,116,165,357,1,1149,279,204,1
0,0,1,143,1,1,1,172,1076,1,13,7,20,19,1,0
0,0,0,0,0,0,0,0,0,1,509,104,1,1,2,0
0,0,0,0,0,0,9,1,1,312,888,46,359,4,2,0
0,0,0,0,0,0,0,120,1,481,82,328,443,623,1,1
0,0,0,0,0,0,0,0,97,1,17,1,1,1,1,1
0,0,0,0,0,0,0,0,915,333,113,1102,1,1,633,1
0,0,0,0,0,0,0,0,0,1,49,59,383,1452,1,1
0,0,0,0,1,61,1,765,111,1223,558,1224,1,354,1278,1
0,0,0,0,0,0,0,0,0,1105,1103,1,191,1,133,1
0,0,0,0,0,1,476,207,1,546,1,566,144,1446,1423,1
0,0,0,0,0,0,0,992,1,212,1110,27,185,1,2,0
0,0,0,0,0,0,0,0,0,1227,1,1,1,168,54,1
0,0,0,0,0,0,0,0,0,0,1,340,1,1,1,1
0,0,0,0,0,0,0,0,39,1,1,1,820,1,1,1
0,0,0,0,0,0,0,0,0,6,1,911,63,1,5,0
0,0,0,0,0,0,0,0,0,0,0,10,1,1,5,0
0,0,0,0,0,0,0,1,406,1,1,506,1072,46,2,0
0,0,0,0,0,0,1,1,1,1,1,15,228,1,379,0
0,0,0,97,230,786,1159,1160,1,1,1,525,1,1,1,1
0,0,0,0,0,0,0,0,380,103,111,707,1,1,11,0
0,0,0,1,1,1,1,370,534,1,582,1,1,1,994,1
0,0,0,0,0,0,0,8,701,1,488,136,1,4,2,0
0,0,0,0,0,0,0,0,1,1,1,28,1,1,14,0
0,0,0,0,0,0,0,1,1,1,543,1,1,1,2,0
0,0,0,0,491,1,269,1,1,1,233,1036,1,933,30,1
0,0,0,0,0,0,0,0,0,545,1,1,430,1041,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,476,1,938,167,11,0
0,0,0,0,0,0,0,0,1064,1,131,1016,110,38,356,1
